Ea,Eb,Ec,Cond.
2356736405.95576,3476925352.02095,2017190323.54029,T1T6
2356736472.53957,3476925374.53853,2017190410.18866,T1T6
2356736541.15751,3476925398.66183,2017190499.60028,T1T6
2356736610.33963,3476925423.2305,2017190589.7783,T1T6
2356736682.01665,3476925449.76861,2017190683.34549,T1T6
2356736754.16908,3476925476.68203,2017190777.55851,T1T6
2356736093.02156,3476925255.18639,2017189917.44394,T1T6
2356736152.53111,3476925272.11873,2017189994.48218,T1T6
2356736213.91733,3476925290.53238,2017190074.06978,T1T6
2356736276.45501,3476925309.85495,2017190155.22157,T1T6
2356736340.44176,3476925330.32137,2017190238.34185,T1T6
2356736406.01689,3476925352.04161,2017190323.61984,T1T6
2356736472.60315,3476925374.56003,2017190410.27139,T1T6
2356736541.22612,3476925398.68619,2017190499.68969,T1T6
2356736610.41078,3476925423.25576,2017190589.87104,T1T6
2356736682.09309,3476925449.79695,2017190683.44528,T1T6
2356736754.25102,3476925476.7136,2017190777.66563,T1T6
2356736093.06468,3476925255.19838,2017189917.49974,T1T6
2356736152.5784,3476925272.13291,2017189994.54349,T1T6
2356736213.96687,3476925290.54724,2017190074.13401,T1T6
2356736276.50899,3476925309.87221,2017190155.29169,T1T6
2356736340.4981,3476925330.33938,2017190238.41502,T1T6
2356736406.07795,3476925352.06225,2017190323.6993,T1T6
2356736472.66666,3476925374.5815,2017190410.35404,T1T6
2356736541.29464,3476925398.71051,2017190499.77901,T1T6
2356736610.48184,3476925423.28099,2017190589.96367,T1T6
2356736682.16946,3476925449.82526,2017190683.54497,T1T6
2356736754.33287,3476925476.74514,2017190777.77264,T1T6
2356736093.10777,3476925255.21036,2017189917.55547,T1T6
2356736152.62563,3476925272.14707,2017189994.60473,T1T6
2356736214.01636,3476925290.56208,2017190074.19817,T1T6
2356736276.56292,3476925309.88945,2017190155.36175,T1T6
2356736340.55438,3476925330.35737,2017190238.48813,T1T6
2356736406.13896,3476925352.08288,2017190323.77868,T1T6
2356736472.7301,3476925374.60295,2017190410.4366,T1T6
2356736541.36309,3476925398.73481,2017190499.86824,T1T6
2356736610.55284,3476925423.30619,2017190590.0562,T1T6
2356736682.24574,3476925449.85354,2017190683.64456,T1T6
2356736754.41463,3476925476.77665,2017190777.87953,T1T6
5497454240.87378,2155715184.35534,1324288591.8126,T3T2
5497454310.77468,2155715063.61012,1324288788.9771,T3T2
5497454382.18265,2155714941.28663,1324288988.75607,T3T2
5497454458.95429,2155714813.34601,1324289197.83991,T3T2
5497454538.61515,2155714682.3798,1324289411.93573,T3T2
5497454622.10438,2155714547.40449,1324289632.67275,T3T2
5497454710.0445,2155714407.76827,1324289861.1307,T3T2
5497454800.24886,2155714265.76095,1324290093.51646,T3T2
5497454896.49691,2155714117.42482,1324290336.38609,T3T2
5497454994.37399,2155713967.38285,1324290582.08153,T3T2
5497455098.00103,2155713811.31966,1324290837.75133,T3T2
5497454240.92281,2155715184.2672,1324288591.95641,T3T2
5497454310.8316,2155715063.51185,1324288789.13757,T3T2
5497454382.248,2155714941.17769,1324288988.9341,T3T2
5497454459.02264,2155714813.23212,1324289198.02604,T3T2
5497454538.69269,2155714682.25442,1324289412.14077,T3T2
5497454622.18515,2155714547.27388,1324289632.88635,T3T2
5497454710.13525,2155714407.62536,1324289861.36456,T3T2
5497454800.34312,2155714265.61253,1324290093.75932,T3T2
5497454896.60193,2155714117.2633,1324290336.65056,T3T2
5497454994.49029,2155713967.20768,1324290582.3685,T3T2
5497455098.12136,2155713811.13844,1324290838.04821,T3T2
5497454240.97177,2155715184.17915,1324288592.10005,T3T2
5497454310.88848,2155715063.4137,1324288789.29785,T3T2
5497454382.31329,2155714941.06887,1324288989.11193,T3T2
5497454459.0909,2155714813.11835,1324289198.21196,T3T2
5497454538.77015,2155714682.12919,1324289412.34558,T3T2
5497454622.26586,2155714547.14342,1324289633.0997,T3T2
5497454710.22592,2155714407.48261,1324289861.59815,T3T2
5497454800.43729,2155714265.46429,1324290094.00193,T3T2
5497454896.70684,2155714117.10196,1324290336.91474,T3T2
5497454994.60645,2155713967.03271,1324290582.65516,T3T2
5497455098.24156,2155713810.95741,1324290838.34477,T3T2
5497454241.02068,2155715184.09121,1324288592.24353,T3T2
5497454310.94527,2155715063.31565,1324288789.45796,T3T2
5497454382.37851,2155714940.96019,1324288989.28955,T3T2
5497454459.15909,2155714813.00471,1324289198.39768,T3T2
5497454538.84753,2155714682.00409,1324289412.55017,T3T2
5497454622.34645,2155714547.01309,1324289633.31282,T3T2
5497454710.31648,2155714407.34002,1324289861.83149,T3T2
5497454800.53134,2155714265.31621,1324290094.24425,T3T2
5497454896.81165,2155714116.9408,1324290337.17862,T3T2
5497454994.72251,2155713966.85792,1324290582.94149,T3T2
5497455098.3616,2155713810.77659,1324290838.641,T3T2
5497454241.06955,2155715184.00336,1324288592.38686,T3T2
5497454311.00202,2155715063.21771,1324288789.61789,T3T2
5497454382.44364,2155714940.85161,1324288989.46699,T3T2
5497454459.22718,2155714812.89119,1324289198.58319,T3T2
5497454538.92481,2155714681.87913,1324289412.75453,T3T2
5497454622.42697,2155714546.88292,1324289633.52571,T3T2
5497454710.40695,2155714407.19759,1324289862.06457,T3T2
5497454800.6253,2155714265.16829,1324290094.4863,T3T2
5497454896.91631,2155714116.77981,1324290337.44221,T3T2
5497454994.83842,2155713966.68333,1324290583.22751,T3T2
5497455098.48153,2155713810.59597,1324290838.9369,T3T2
5497454241.11834,2155715183.9156,1324288592.53002,T3T2
5497454311.05869,2155715063.11988,1324288789.77764,T3T2
5497454382.50872,2155714940.74316,1324288989.64422,T3T2
5497454459.29522,2155714812.7778,1324289198.76849,T3T2
5497454539.00201,2155714681.75431,1324289412.95866,T3T2
5497454622.50739,2155714546.75289,1324289633.73836,T3T2
5497454710.49732,2155714407.05532,1324289862.29739,T3T2
5497454800.71915,2155714265.02054,1324290094.7281,T3T2
5497454897.02088,2155714116.61901,1324290337.70551,T3T2
5497454994.95421,2155713966.50894,1324290583.51322,T3T2
5497455098.60132,2155713810.41555,1324290839.23247,T3T2
5497454241.1671,2155715183.82795,1324288592.67303,T3T2
5497454311.1153,2155715063.02215,1324288789.93721,T3T2
5497454382.5737,2155714940.63483,1324288989.82125,T3T2
5497454459.36319,2155714812.66453,1324289198.95359,T3T2
5497454539.07913,2155714681.62963,1324289413.16256,T3T2
5497454622.58773,2155714546.623,1324289633.95078,T3T2
5497454710.58759,2155714406.9132,1324289862.52995,T3T2
5497454800.8129,2155714264.87294,1324290094.96963,T3T2
5497454897.12533,2155714116.45837,1324290337.96853,T3T2
5497454995.06988,2155713966.33473,1324290583.7986,T3T2
5497455098.72099,2155713810.23534,1324290839.52772,T3T2
5497454241.2158,2155715183.74039,1324288592.81588,T3T2
5497454311.17187,2155715062.92454,1324288790.09662,T3T2
5497454382.63863,2155714940.52661,1324288989.9981,T3T2
5497454459.43106,2155714812.5514,1324289199.13849,T3T2
5497454539.15615,2155714681.50508,1324289413.36624,T3T2
5497454622.66798,2155714546.49325,1324289634.16296,T3T2
5497454710.67774,2155714406.77124,1324289862.76225,T3T2
5497454800.90654,2155714264.72552,1324290095.21088,T3T2
5497454897.22966,2155714116.29792,1324290338.23124,T3T2
5497454995.1854,2155713966.16072,1324290584.08367,T3T2
5497455098.8405,2155713810.05531,1324290839.82263,T3T2
5497454241.26443,2155715183.65293,1324288592.95857,T3T2
5497454311.22835,2155715062.82702,1324288790.25584,T3T2
5497454382.70349,2155714940.41852,1324288990.17474,T3T2
5497454459.49888,2155714812.43838,1324289199.32318,T3T2
5497454539.2331,2155714681.38067,1324289413.56969,T3T2
5497454622.74813,2155714546.36366,1324289634.37491,T3T2
5497454710.76781,2155714406.62944,1324289862.99431,T3T2
5497454801.00007,2155714264.57825,1324290095.45187,T3T2
5497454897.33388,2155714116.13765,1324290338.49367,T3T2
5497454995.30081,2155713965.98691,1324290584.36842,T3T2
5497455098.9599,2155713809.87549,1324290840.11723,T3T2
5497454241.31303,2155715183.56556,1324288593.1011,T3T2
5497454311.28477,2155715062.72963,1324288790.41488,T3T2
5497454382.76827,2155714940.31055,1324288990.3512,T3T2
5497454459.5666,2155714812.32549,1324289199.50766,T3T2
5497454539.30995,2155714681.2564,1324289413.77292,T3T2
5497454622.82821,2155714546.2342,1324289634.58662,T3T2
5497454710.85777,2155714406.4878,1324289863.2261,T3T2
5497454801.09351,2155714264.43115,1324290095.69259,T3T2
5497454897.43797,2155714115.97755,1324290338.75581,T3T2
5497454995.41608,2155713965.81327,1324290584.65287,T3T2
5497455099.07916,2155713809.69586,1324290840.4115,T3T2
5497454241.36157,2155715183.47829,1324288593.24348,T3T2
5497454311.34114,2155715062.63234,1324288790.57376,T3T2
5497454382.83298,2155714940.20269,1324288990.52746,T3T2
5497454459.63427,2155714812.21273,1324289199.69194,T3T2
5497454539.38673,2155714681.13226,1324289413.97593,T3T2
5497454622.90819,2155714546.10488,1324289634.7981,T3T2
5497454710.94764,2155714406.3463,1324289863.45763,T3T2
5497454801.18684,2155714264.28421,1324290095.93305,T3T2
5497454897.54194,2155714115.81763,1324290339.01766,T3T2
5497454995.53123,2155713965.63984,1324290584.937,T3T2
5497455099.1983,2155713809.51644,1324290840.70544,T3T2
5497454241.41004,2155715183.39112,1324288593.3857,T3T2
5497454311.39745,2155715062.53515,1324288790.73245,T3T2
5497454382.89763,2155714940.09496,1324288990.70352,T3T2
5497454459.70184,2155714812.10008,1324289199.87603,T3T2
5497454539.46342,2155714681.00827,1324289414.17872,T3T2
5497454622.98809,2155714545.97571,1324289635.00935,T3T2
5497454711.03741,2155714406.20497,1324289863.68892,T3T2
5497454801.28008,2155714264.13743,1324290096.17325,T3T2
5497454897.64584,2155714115.65789,1324290339.27923,T3T2
5497454995.64626,2155713965.4666,1324290585.22081,T3T2
5497455099.3173,2155713809.33721,1324290840.99906,T3T2
5497454241.45847,2155715183.30404,1324288593.52777,T3T2
5497454311.45369,2155715062.43807,1324288790.89097,T3T2
5497454382.9622,2155714939.98734,1324288990.87939,T3T2
5497454459.76936,2155714811.98757,1324289200.05991,T3T2
5497454539.54002,2155714680.8844,1324289414.38127,T3T2
5497454623.06789,2155714545.84668,1324289635.22036,T3T2
5497454711.12708,2155714406.06379,1324289863.91995,T3T2
5497454801.3732,2155714263.99081,1324290096.41317,T3T2
5497454897.74958,2155714115.49832,1324290339.5405,T3T2
5497454995.76117,2155713965.29355,1324290585.50432,T3T2
5497455099.43617,2155713809.15818,1324290841.29236,T3T2
5497454241.50685,2155715183.21706,1324288593.66968,T3T2
5497454311.50988,2155715062.3411,1324288791.04933,T3T2
5497454383.02669,2155714939.87984,1324288991.05507,T3T2
5497454459.8368,2155714811.87518,1324289200.24358,T3T2
5497454539.61655,2155714680.76068,1324289414.58361,T3T2
5497454623.1476,2155714545.71779,1324289635.43114,T3T2
5497454711.21665,2155714405.92277,1324289864.15072,T3T2
5497454801.46622,2155714263.84435,1324290096.65283,T3T2
5497454897.85324,2155714115.33892,1324290339.80149,T3T2
5497454995.87594,2155713965.12068,1324290585.78751,T3T2
5497455099.55491,2155713808.97934,1324290841.58533,T3T2
5497454241.55516,2155715183.13017,1324288593.81143,T3T2
5497454311.56599,2155715062.24423,1324288791.2075,T3T2
5497454383.09111,2155714939.77246,1324288991.23055,T3T2
5497454459.90416,2155714811.76291,1324289200.42706,T3T2
5497454539.69299,2155714680.63709,1324289414.78573,T3T2
5497454623.22724,2155714545.58904,1324289635.6417,T3T2
5497454711.30612,2155714405.7819,1324289864.38124,T3T2
5497454801.55915,2155714263.69806,1324290096.89224,T3T2
5497454897.95677,2155714115.17971,1324290340.06219,T3T2
5497454995.99058,2155713964.94801,1324290586.07039,T3T2
5497455099.67352,2155713808.80071,1324290841.87799,T3T2
5497454241.60342,2155715183.04338,1324288593.95302,T3T2
5497454311.62206,2155715062.14747,1324288791.3655,T3T2
5497454383.15548,2155714939.6652,1324288991.40585,T3T2
5497454459.97144,2155714811.65076,1324289200.61033,T3T2
5497454539.76935,2155714680.51364,1324289414.98763,T3T2
5497454623.30678,2155714545.46044,1324289635.85202,T3T2
5497454711.3955,2155714405.64119,1324289864.61151,T3T2
5497454801.65196,2155714263.55192,1324290097.13138,T3T2
5497454898.06018,2155714115.02066,1324290340.32261,T3T2
5497454996.1051,2155713964.77552,1324290586.35296,T3T2
5497455099.792,2155713808.62226,1324290842.17032,T3T2
5497454241.65165,2155715182.95669,1324288594.09447,T3T2
5497454311.67805,2155715062.05082,1324288791.52333,T3T2
5497454383.21976,2155714939.55805,1324288991.58095,T3T2
5497454460.03867,2155714811.53873,1324289200.7934,T3T2
5497454539.84562,2155714680.39032,1324289415.1893,T3T2
5497454623.38624,2155714545.33197,1324289636.06211,T3T2
5497454711.48478,2155714405.50063,1324289864.84153,T3T2
5497454801.74468,2155714263.40595,1324290097.37026,T3T2
5497454898.16349,2155714114.86179,1324290340.58274,T3T2
5497454996.21949,2155713964.60322,1324290586.63523,T3T2
5497455099.91035,2155713808.44401,1324290842.46233,T3T2
5497454241.69982,2155715182.87008,1324288594.23575,T3T2
5497454311.73399,2155715061.95427,1324288791.68099,T3T2
5497454383.28397,2155714939.45102,1324288991.75586,T3T2
5497454460.1058,2155714811.42683,1324289200.97627,T3T2
5497454539.9218,2155714680.26713,1324289415.39075,T3T2
5497454623.46562,2155714545.20365,1324289636.27197,T3T2
5497454711.57395,2155714405.36022,1324289865.07129,T3T2
5497454801.83731,2155714263.26013,1324290097.60888,T3T2
5497454898.26668,2155714114.7031,1324290340.84258,T3T2
5497454996.33377,2155713964.43112,1324290586.91718,T3T2
5497455100.02857,2155713808.26596,1324290842.75403,T3T2
5497454241.74792,2155715182.78358,1324288594.37688,T3T2
5497454311.78985,2155715061.85782,1324288791.83847,T3T2
5497454383.34812,2155714939.34411,1324288991.93058,T3T2
5497454460.17288,2155714811.31505,1324289201.15895,T3T2
5497454539.9979,2155714680.14408,1324289415.59198,T3T2
5497454623.54489,2155714545.07546,1324289636.4816,T3T2
5497454711.66303,2155714405.21997,1324289865.30081,T3T2
5497454801.92983,2155714263.11447,1324290097.84724,T3T2
5497454898.36974,2155714114.54457,1324290341.10214,T3T2
5497454996.44791,2155713964.2592,1324290587.19883,T3T2
5497455100.14666,2155713808.0881,1324290843.04541,T3T2
5497454241.796,2155715182.69717,1324288594.51786,T3T2
5497454311.84566,2155715061.76149,1324288791.99579,T3T2
5497454383.4122,2155714939.23731,1324288992.10511,T3T2
5497454460.23987,2155714811.20339,1324289201.34142,T3T2
5497454540.07393,2155714680.02117,1324289415.793,T3T2
5497454623.62409,2155714544.94742,1324289636.691,T3T2
5497454711.75202,2155714405.07987,1324289865.53007,T3T2
5497454802.02224,2155714262.96897,1324290098.08534,T3T2
5497454898.47271,2155714114.38622,1324290341.36142,T3T2
5497454996.56193,2155713964.08747,1324290587.48016,T3T2
5497455100.26462,2155713807.91044,1324290843.33646,T3T2
5497454241.84399,2155715182.61085,1324288594.65869,T3T2
5497454311.90142,2155715061.66526,1324288792.15292,T3T2
5497454383.47619,2155714939.13063,1324288992.27944,T3T2
5497454460.3068,2155714811.09185,1324289201.5237,T3T2
5497454540.14987,2155714679.89839,1324289415.99379,T3T2
5497454623.7032,2155714544.81951,1324289636.90018,T3T2
5497454711.84091,2155714404.93992,1324289865.75909,T3T2
5497454802.11455,2155714262.82363,1324290098.32318,T3T2
5497454898.57557,2155714114.22804,1324290341.62042,T3T2
5497454996.67582,2155713963.91592,1324290587.7612,T3T2
5497455100.38245,2155713807.73296,1324290843.62721,T3T2
5497454241.89195,2155715182.52462,1324288594.79936,T3T2
5497454311.95711,2155715061.56913,1324288792.30989,T3T2
5497454383.54014,2155714939.02407,1324288992.45359,T3T2
5497454460.37364,2155714810.98044,1324289201.70578,T3T2
5497454540.22572,2155714679.77574,1324289416.19436,T3T2
5497454623.78222,2155714544.69174,1324289637.10913,T3T2
5497454711.9297,2155714404.80012,1324289865.98785,T3T2
5497454802.20675,2155714262.67845,1324290098.56075,T3T2
5497454898.67831,2155714114.07004,1324290341.87914,T3T2
5497454996.78961,2155713963.74456,1324290588.04193,T3T2
5497455100.50015,2155713807.55568,1324290843.91763,T3T2
5497454241.93984,2155715182.43849,1324288594.93988,T3T2
5497454312.01274,2155715061.4731,1324288792.46669,T3T2
5497454383.60401,2155714938.91762,1324288992.62755,T3T2
5497454460.44042,2155714810.86915,1324289201.88766,T3T2
5497454540.30149,2155714679.65323,1324289416.39472,T3T2
5497454623.86116,2155714544.56412,1324289637.31785,T3T2
5497454712.01839,2155714404.66048,1324289866.21637,T3T2
5497454802.29888,2155714262.53343,1324290098.79807,T3T2
5497454898.78095,2155714113.9122,1324290342.13757,T3T2
5497454996.90325,2155713963.57339,1324290588.32234,T3T2
5497455100.61774,2155713807.37859,1324290844.20774,T3T2
5497454241.9877,2155715182.35245,1324288595.08025,T3T2
5497454312.06831,2155715061.37718,1324288792.62332,T3T2
5497454383.6678,2155714938.81129,1324288992.80132,T3T2
5497454460.50712,2155714810.75797,1324289202.06934,T3T2
5497454540.37719,2155714679.53085,1324289416.59486,T3T2
5497454623.94002,2155714544.43663,1324289637.52634,T3T2
5497454712.107,2155714404.52099,1324289866.44464,T3T2
5497454802.39088,2155714262.38857,1324290099.03514,T3T2
5497454898.88347,2155714113.75454,1324290342.39573,T3T2
5497454997.01677,2155713963.4024,1324290588.60246,T3T2
5497455100.73518,2155713807.20171,1324290844.49753,T3T2
5497454242.03549,2155715182.26651,1324288595.22046,T3T2
5497454312.12382,2155715061.28137,1324288792.77978,T3T2
5497454383.73153,2155714938.70507,1324288992.9749,T3T2
5497454460.57376,2155714810.64692,1324289202.25082,T3T2
5497454540.45279,2155714679.4086,1324289416.79478,T3T2
5497454624.01878,2155714544.30928,1324289637.73461,T3T2
5497454712.1955,2155714404.38165,1324289866.67266,T3T2
5497454802.4828,2155714262.24385,1324290099.27195,T3T2
5497454898.98586,2155714113.59705,1324290342.65359,T3T2
5497454997.13018,2155713963.2316,1324290588.88228,T3T2
5497455100.85251,2155713807.025,1324290844.78701,T3T2
5497454242.08324,2155715182.18066,1324288595.36052,T3T2
5497454312.17927,2155715061.18566,1324288792.93607,T3T2
5497454383.79518,2155714938.59897,1324288993.14829,T3T2
5497454460.64032,2155714810.53599,1324289202.43211,T3T2
5497454540.52832,2155714679.28648,1324289416.99449,T3T2
5497454624.09746,2155714544.18206,1324289637.94265,T3T2
5497454712.2839,2155714404.24246,1324289866.90043,T3T2
5497454802.57463,2155714262.0993,1324290099.5085,T3T2
5497454899.08816,2155714113.43973,1324290342.91119,T3T2
5497454997.24346,2155713963.06099,1324290589.16179,T3T2
5497455100.96971,2155713806.84849,1324290845.07618,T3T2
5497454242.13093,2155715182.0949,1324288595.50043,T3T2
5497454312.23466,2155715061.09005,1324288793.09219,T3T2
